Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
50,1,Travel_Frequently,562.0,Sales,8,2,Technical Degree,2,1,50,3,2,Sales Executive,3,Married,6796.0,23452.0,3,1,14,3,1,1,18,4,3,4,3,1,3
38,0,Travel_Rarely,827.0,Research & Development,1,4,Life Sciences,2,0,33,4,2,Healthcare Representative,4,Single,7625.0,19383.0,0,0,13,3,3,0,10,4,2,9,7,1,8
27,0,Travel_Rarely,608.0,Research & Development,1,2,Life Sciences,3,0,68,3,3,Manufacturing Director,1,Married,7412.0,6009.0,1,0,11,3,4,0,9,3,3,9,7,0,7
32,0,Travel_Rarely,1018.0,Research & Development,3,2,Life Sciences,3,0,39,3,3,Research Director,4,Single,11159.0,19373.0,3,0,15,3,4,0,10,5,3,7,7,7,7
47,0,Travel_Rarely,703.0,Sales,14,4,Marketing,4,1,42,3,2,Sales Executive,1,Single,4960.0,11825.0,2,0,12,3,4,0,20,2,3,7,7,1,7
40,0,Travel_Frequently,580.0,Sales,5,4,Life Sciences,4,1,48,2,3,Sales Executive,1,Married,10475.0,23772.0,5,1,21,4,3,1,20,2,3,18,11,1,10
53,0,Travel_Rarely,970.0,Research & Development,7,3,Life Sciences,3,1,59,4,4,Research Director,3,Married,14814.0,13514.0,3,0,19,3,3,0,28,3,3,5,1,1,3
41,0,Travel_Rarely,427.0,Human Resources,10,4,Human Resources,2,1,73,2,5,Manager,4,Divorced,17821.349999999995,8861.0,3,0,15,3,2,3,23,2,2,20,6,9,6
54,0,Travel_Rarely,1179.0,Sales,16,4,Marketing,1,1,84,3,2,Sales Executive,1,Single,5405.0,11924.0,8,0,14,3,4,0,10,1,3,2,2,2,2
27,0,Travel_Frequently,294.0,Research & Development,10,2,Life Sciences,4,1,33,3,3,Manufacturing Director,1,Divorced,8793.0,4809.0,1,0,21,4,3,2,9,4,2,9,7,1,7
41,0,Travel_Rarely,314.0,Human Resources,1,3,Human Resources,4,1,59,2,5,Manager,3,Married,17821.349999999995,19562.0,1,0,12,3,2,1,22,3,3,20,7,2,10
50,0,Travel_Rarely,316.0,Sales,8,4,Marketing,4,1,54,3,1,Sales Representative,2,Married,3875.0,9983.0,7,0,15,3,4,1,4,2,3,2,2,2,2
28,1,Travel_Rarely,654.0,Research & Development,1,2,Life Sciences,1,0,67,1,1,Research Scientist,2,Single,2216.0,3872.0,7,1,13,3,4,0,10,4,3,7,7,3,7
36,0,Non-Travel,427.0,Research & Development,8,3,Life Sciences,1,0,63,4,3,Research Director,1,Married,11713.0,20335.0,8,0,14,3,1,1,10,2,3,8,7,0,5
38,0,Travel_Rarely,168.0,Research & Development,1,3,Life Sciences,3,0,81,3,3,Manufacturing Director,3,Single,7861.0,15397.0,4,1,14,3,4,0,10,4,4,1,0,0,0
44,0,Non-Travel,381.0,Research & Development,24,3,Medical,1,1,49,1,1,Laboratory Technician,3,Single,3708.0,3384.55,2,0,14,3,3,0,9,5,3,5,2,1,4
47,0,Travel_Frequently,217.0,Sales,3,3,Medical,4,0,49,3,4,Sales Executive,3,Divorced,13770.0,10225.0,8,1,12,3,4,2,28,2,2,20,2,9,10
30,0,Travel_Rarely,501.0,Sales,26,5,Marketing,3,1,97,3,2,Sales Executive,4,Divorced,5304.0,25275.0,7,0,22,4,4,1,10,2,2,8,7,7,7
29,0,Travel_Rarely,1396.0,Sales,10,3,Life Sciences,3,1,97,3,1,Sales Representative,3,Single,2642.0,3384.55,1,0,11,3,3,0,1,5,3,1,0,0,0
42,1,Travel_Frequently,933.0,Research & Development,19,3,Medical,3,1,57,4,1,Research Scientist,3,Divorced,2759.0,20366.0,6,1,12,3,4,0,7,2,3,2,2,2,2
43,0,Travel_Frequently,775.0,Sales,15,3,Life Sciences,4,1,47,2,2,Sales Executive,4,Married,6804.0,23683.0,3,0,18,3,3,1,7,5,3,2,2,2,2
34,0,Travel_Rarely,970.0,Research & Development,8,2,Medical,2,0,96,3,2,Healthcare Representative,3,Single,6142.0,7360.0,3,0,11,3,4,0,10,2,3,5,1,4,3
24,0,Travel_Rarely,650.0,Research & Development,9,1,Medical,2,1,37,3,1,Laboratory Technician,1,Married,2500.0,4344.0,1,0,14,3,4,1,5,2,4,4,3,0,2
39,0,Travel_Rarely,165.35000000000002,Human Resources,3,3,Human Resources,3,0,44,4,2,Human Resources,2,Married,6389.0,18767.0,8,0,15,3,3,1,12,3,1,8,3,3,6
54,0,Travel_Rarely,832.0,Research & Development,9,3,Medical,3,1,81,3,4,Healthcare Representative,4,Married,11103.0,20420.0,7,0,11,3,3,0,28,1,2,10,7,1,1
40,0,Travel_Rarely,804.0,Research & Development,2,1,Medical,4,0,86,2,1,Research Scientist,4,Single,2342.0,22929.0,0,1,20,4,4,0,5,2,2,4,2,2,3
27,0,Travel_Rarely,975.0,Research & Development,7,3,Medical,4,0,55,2,2,Healthcare Representative,1,Single,6811.0,23398.0,8,0,19,3,1,0,9,2,1,7,6,0,7
29,0,Travel_Rarely,1090.0,Sales,10,3,Marketing,4,1,83,3,1,Sales Representative,2,Divorced,2297.0,17967.0,1,0,14,3,4,2,2,2,3,2,2,2,2
53,0,Travel_Rarely,346.0,Research & Development,6,3,Life Sciences,4,1,86,3,2,Laboratory Technician,4,Single,2450.0,10919.0,2,0,17,3,4,0,19,4,3,2,2,2,2
35,0,Non-Travel,1225.0,Research & Development,2,4,Life Sciences,4,0,61,3,2,Healthcare Representative,1,Divorced,5093.0,4761.0,2,0,11,3,1,1,16,2,4,1,0,0,0
32,0,Travel_Frequently,430.0,Research & Development,24,4,Life Sciences,1,1,80,3,2,Laboratory Technician,4,Married,5309.0,21146.0,1,0,15,3,4,2,10,2,3,10,8,4,7
38,0,Travel_Rarely,268.0,Research & Development,2,5,Medical,4,1,92,3,1,Research Scientist,3,Married,3057.0,20471.0,6,1,13,3,2,1,6,1,1,1,0,0,1
34,0,Travel_Rarely,167.0,Research & Development,8,5,Life Sciences,2,0,33,3,2,Manufacturing Director,1,Divorced,5121.0,4187.0,3,0,14,3,3,1,7,3,3,1,0,0,0
52,0,Travel_Rarely,621.0,Sales,3,4,Marketing,3,1,33,2,4,Manager,1,Married,16856.0,10084.0,1,0,11,3,1,0,28,3,4,20,6,1,10
33,1,Travel_Rarely,527.0,Research & Development,1,4,Other,4,1,63,3,1,Research Scientist,4,Single,2686.0,5207.0,1,1,13,3,3,0,10,2,2,10,9,7,8
25,0,Travel_Rarely,883.0,Sales,26,1,Medical,3,0,33,3,2,Sales Executive,4,Single,6180.0,22807.0,1,0,22,4,2,0,6,5,2,6,5,1,4
45,0,Travel_Rarely,954.0,Sales,2,2,Technical Degree,2,1,46,1,2,Sales Representative,3,Single,6632.0,12388.0,0,0,13,3,1,0,9,3,3,8,7,3,1
24,0,Travel_Rarely,310.0,Research & Development,10,1,Medical,1,1,79,4,1,Research Scientist,3,Single,3505.0,19630.0,1,0,18,3,4,0,2,3,3,2,2,0,2
47,1,Travel_Frequently,719.0,Sales,26,2,Life Sciences,2,0,77,4,2,Sales Executive,3,Single,6397.0,10339.0,4,1,12,3,4,0,8,2,3,5,4,1,3
34,0,Travel_Rarely,304.0,Sales,2,3,Other,4,1,60,3,2,Sales Executive,4,Single,6274.0,18686.0,1,0,22,4,3,0,6,5,3,6,5,1,4
54,1,Travel_Rarely,725.0,Research & Development,2,3,Medical,4,1,78,3,5,Manager,1,Married,17821.349999999995,21199.0,5,1,13,3,4,1,24,2,3,5,2,1,4
36,0,Non-Travel,1424.1,Sales,8,4,Life Sciences,1,1,76,2,3,Sales Executive,1,Single,7587.0,14229.0,1,0,15,3,2,0,10,1,3,10,7,0,9
52,0,Non-Travel,715.0,Research & Development,19,4,Medical,4,1,41,3,1,Research Scientist,4,Married,4258.0,25431.899999999998,0,0,18,3,1,1,5,3,3,4,3,1,2
26,0,Travel_Frequently,575.0,Research & Development,1,2,Life Sciences,1,0,71,1,1,Laboratory Technician,4,Divorced,4364.0,5288.0,3,0,14,3,1,1,5,2,3,2,2,2,0
29,0,Travel_Rarely,657.0,Research & Development,26,3,Medical,2,0,66,3,2,Healthcare Representative,3,Married,4335.0,25431.899999999998,4,0,12,3,1,1,11,3,2,8,7,1,1
26,1,Travel_Rarely,1146.0,Sales,8,3,Technical Degree,4,1,38,2,2,Sales Executive,1,Single,5326.0,3384.55,6,0,17,3,3,0,6,2,2,4,3,1,2
34,0,Travel_Rarely,182.0,Research & Development,1,4,Life Sciences,2,0,72,4,1,Research Scientist,4,Single,3280.0,13551.0,2,0,16,3,3,0,10,2,3,4,2,1,3
54,0,Travel_Rarely,376.0,Research & Development,19,4,Medical,4,0,95,3,2,Manufacturing Director,1,Divorced,5485.0,22670.0,8,1,11,3,2,2,9,4,3,5,3,1,4
27,0,Travel_Frequently,829.0,Sales,8,1,Marketing,3,1,84,3,2,Sales Executive,4,Married,4342.0,24008.0,0,0,19,3,2,1,5,3,3,4,2,1,1
37,0,Travel_Rarely,571.0,Research & Development,10,1,Life Sciences,4,0,82,3,1,Research Scientist,1,Divorced,2782.0,19905.0,0,1,13,3,2,2,6,3,2,5,3,4,3
38,0,Travel_Frequently,240.0,Research & Development,2,4,Life Sciences,1,0,75,4,2,Manufacturing Director,1,Single,5980.0,25431.899999999998,6,1,12,3,4,0,17,2,3,15,7,4,10
34,0,Travel_Rarely,165.35000000000002,Research & Development,2,4,Medical,3,0,86,2,1,Research Scientist,1,Single,4381.0,7530.0,1,0,11,3,3,0,6,3,3,6,5,1,3
35,0,Travel_Rarely,384.0,Sales,8,4,Life Sciences,1,0,72,3,1,Sales Representative,4,Married,2572.0,20317.0,1,0,16,3,2,1,3,1,2,3,2,0,2
30,0,Travel_Rarely,921.0,Research & Development,1,3,Life Sciences,4,1,38,1,1,Laboratory Technician,3,Married,3833.0,24375.0,3,0,21,4,3,2,7,2,3,2,2,0,2
40,0,Travel_Frequently,791.0,Research & Development,2,2,Medical,3,0,38,4,2,Healthcare Representative,2,Married,4244.0,9931.0,1,0,22,4,4,1,8,2,3,8,7,3,7
34,0,Travel_Rarely,1111.0,Sales,8,2,Life Sciences,3,0,93,3,2,Sales Executive,1,Married,6500.0,13305.0,5,0,17,3,2,1,6,1,3,3,2,1,2
42,0,Travel_Frequently,570.0,Research & Development,8,3,Life Sciences,2,1,66,3,5,Manager,4,Divorced,17821.349999999995,16225.0,1,0,13,3,2,1,24,4,2,20,7,9,9
24,1,Travel_Rarely,1243.0,Research & Development,6,3,Life Sciences,3,1,63,4,1,Laboratory Technician,1,Married,2097.9,3445.0,1,1,21,4,3,2,1,2,3,1,0,0,0
24,0,Non-Travel,1092.0,Research & Development,9,3,Life Sciences,3,1,60,2,1,Laboratory Technician,2,Divorced,2694.0,25431.899999999998,1,0,11,3,3,3,1,4,3,1,0,0,0
52,0,Travel_Rarely,1325.0,Research & Development,11,4,Life Sciences,4,0,82,3,2,Laboratory Technician,3,Married,3149.0,21821.0,8,0,20,4,2,1,9,3,3,5,2,1,4
50,0,Travel_Rarely,691.0,Research & Development,2,3,Medical,3,1,64,3,4,Research Director,3,Married,17639.0,6881.0,5,0,16,3,4,0,28,3,3,4,3,0,3
29,1,Travel_Rarely,805.0,Research & Development,1,2,Life Sciences,2,0,36,2,1,Laboratory Technician,1,Married,2319.0,6689.0,1,1,11,3,4,1,1,1,3,1,0,0,0
33,0,Travel_Rarely,213.0,Research & Development,7,3,Medical,3,1,49,3,3,Research Director,3,Married,11691.0,25431.899999999998,0,0,11,3,4,0,14,3,4,13,9,3,7
33,1,Travel_Rarely,165.35000000000002,Sales,16,3,Marketing,1,0,69,3,2,Sales Executive,1,Single,5324.0,25431.899999999998,5,0,15,3,3,0,6,3,3,3,2,0,2
47,0,Travel_Rarely,202.0,Research & Development,2,2,Other,3,0,33,3,4,Manager,4,Married,16752.0,12982.0,1,1,11,3,3,1,26,3,2,20,11,3,0
36,0,Travel_Rarely,676.0,Research & Development,1,3,Other,3,0,35,3,2,Manufacturing Director,2,Married,5228.0,23361.0,0,0,15,3,1,1,10,2,3,9,7,0,5
29,0,Travel_Rarely,1252.0,Research & Development,23,2,Life Sciences,3,1,81,4,1,Research Scientist,3,Married,2700.0,23779.0,1,0,22,4,3,1,10,3,3,10,7,0,7
54,1,Travel_Rarely,286.0,Research & Development,2,4,Life Sciences,4,1,33,3,5,Research Director,2,Single,17821.349999999995,25431.899999999998,7,1,12,3,4,0,28,2,3,20,11,9,8
35,0,Travel_Rarely,1258.0,Research & Development,1,4,Life Sciences,4,0,40,4,1,Research Scientist,3,Single,2506.0,13301.0,3,0,13,3,3,0,7,1,3,2,2,2,2
42,0,Travel_Rarely,932.0,Research & Development,1,2,Life Sciences,4,0,43,2,2,Manufacturing Director,4,Married,6062.0,4051.0,8,1,13,3,4,1,8,4,3,4,3,0,2
28,1,Travel_Rarely,890.0,Research & Development,2,4,Medical,3,1,46,3,1,Research Scientist,3,Single,4382.0,16374.0,6,0,17,3,4,0,5,3,2,2,2,2,1
36,0,Travel_Rarely,1041.0,Human Resources,13,3,Human Resources,3,1,36,3,1,Human Resources,2,Married,2143.0,25431.899999999998,4,0,13,3,2,1,8,2,3,5,2,0,4
32,0,Travel_Rarely,859.0,Research & Development,4,3,Life Sciences,3,0,97,2,2,Manufacturing Director,3,Married,6162.0,19124.0,1,0,12,3,3,1,14,3,3,14,11,6,8
40,0,Travel_Frequently,720.0,Research & Development,16,4,Medical,1,1,51,2,2,Laboratory Technician,3,Single,5094.0,11983.0,6,0,14,3,4,0,10,5,3,1,0,0,0
30,0,Travel_Rarely,946.0,Research & Development,2,3,Medical,3,0,52,2,2,Manufacturing Director,4,Single,6877.0,20234.0,5,1,22,4,2,0,12,4,2,1,0,0,0
45,0,Travel_Rarely,252.0,Research & Development,2,3,Life Sciences,2,0,95,2,1,Research Scientist,3,Single,2274.0,6153.0,1,0,14,3,4,0,1,3,3,1,0,0,0
42,0,Travel_Rarely,933.0,Research & Development,26,3,Life Sciences,2,1,97,3,2,Manufacturing Director,2,Married,4434.0,11806.0,1,0,13,3,4,1,10,3,2,9,8,7,8
38,0,Travel_Frequently,471.0,Research & Development,12,3,Life Sciences,1,1,45,2,2,Healthcare Representative,1,Divorced,6288.0,4284.0,2,0,15,3,3,1,13,3,2,4,3,1,2
34,0,Travel_Frequently,702.0,Research & Development,16,4,Life Sciences,3,0,97,2,1,Research Scientist,4,Single,2553.0,8306.0,1,0,16,3,3,0,6,3,3,5,2,1,3
49,1,Travel_Rarely,1184.0,Sales,11,3,Marketing,3,0,43,3,3,Sales Executive,4,Married,7654.0,5860.0,1,0,18,3,1,2,9,3,4,9,8,7,7
54,1,Travel_Rarely,436.0,Sales,2,1,Medical,3,1,37,3,2,Sales Executive,4,Single,5160.0,21519.0,4,0,16,3,3,0,12,3,2,9,7,7,3
43,0,Travel_Rarely,589.0,Research & Development,14,2,Life Sciences,2,1,94,3,4,Research Director,1,Married,17159.0,5200.0,6,0,22,4,3,1,22,3,3,4,1,1,0
27,0,Travel_Rarely,269.0,Research & Development,5,1,Technical Degree,3,1,42,2,3,Research Director,4,Divorced,12808.0,8842.0,1,1,16,3,2,1,9,3,3,9,8,0,8
35,0,Travel_Rarely,950.0,Research & Development,7,3,Other,3,1,59,3,3,Manufacturing Director,3,Single,10221.0,18869.0,3,0,21,4,2,0,17,3,4,8,5,1,6
28,0,Travel_Rarely,760.0,Sales,2,4,Marketing,2,0,81,3,2,Sales Executive,2,Married,4779.0,3698.0,1,1,20,4,1,0,8,2,3,8,7,7,5
34,0,Travel_Rarely,829.0,Human Resources,3,2,Human Resources,3,1,88,3,1,Human Resources,4,Married,3737.0,3384.55,0,0,19,3,3,1,4,1,1,3,2,0,2
26,1,Travel_Frequently,887.0,Research & Development,5,2,Medical,3,0,88,2,1,Research Scientist,3,Married,2366.0,20898.0,1,1,14,3,1,1,8,2,3,8,7,1,7
27,0,Non-Travel,443.0,Research & Development,3,3,Medical,4,1,50,3,1,Research Scientist,4,Married,2097.9,16571.0,1,0,11,3,3,3,1,5,2,1,0,0,0
51,0,Travel_Rarely,1318.0,Sales,26,4,Marketing,1,0,66,3,4,Manager,3,Married,16307.0,5594.0,2,0,14,3,3,1,28,2,2,20,6,4,10
44,0,Travel_Rarely,625.0,Research & Development,4,3,Medical,4,1,50,3,2,Healthcare Representative,2,Single,5933.0,5197.0,8,0,12,3,4,0,10,2,2,5,2,2,3
25,0,Travel_Rarely,180.0,Research & Development,2,1,Medical,1,1,65,4,1,Research Scientist,1,Single,3424.0,21632.0,7,0,13,3,3,0,6,3,2,4,3,0,1
33,0,Travel_Rarely,586.0,Sales,1,3,Medical,1,1,48,4,2,Sales Executive,1,Divorced,4037.0,21816.0,1,0,22,4,1,1,9,5,3,9,8,0,8
35,0,Travel_Rarely,1343.0,Research & Development,26,1,Medical,3,0,53,2,1,Research Scientist,1,Single,2559.0,17852.0,1,0,11,3,4,0,6,3,2,6,5,1,1
36,0,Travel_Rarely,928.0,Sales,1,2,Life Sciences,2,1,56,3,2,Sales Executive,4,Married,6201.0,3384.55,1,1,14,3,4,1,18,1,2,18,11,4,10
32,0,Travel_Rarely,165.35000000000002,Sales,13,4,Life Sciences,2,1,73,3,2,Sales Executive,4,Divorced,4403.0,9250.0,2,0,11,3,3,1,8,3,2,5,2,0,3
30,0,Travel_Frequently,1012.0,Research & Development,5,4,Life Sciences,2,1,75,2,1,Research Scientist,4,Divorced,3761.0,3384.55,8,0,12,3,2,1,10,3,2,5,4,0,3
53,0,Travel_Rarely,661.0,Sales,7,2,Marketing,1,0,78,2,3,Sales Executive,4,Married,10934.0,20715.0,7,1,18,3,4,1,28,3,3,5,2,0,4
45,0,Travel_Rarely,930.0,Sales,9,3,Marketing,4,1,74,3,3,Sales Executive,1,Divorced,10761.0,19239.0,4,1,12,3,3,1,18,2,3,5,4,0,2
32,0,Travel_Rarely,638.0,Research & Development,8,2,Medical,3,0,91,4,2,Research Scientist,3,Married,5175.0,22162.0,5,0,12,3,3,1,9,3,2,5,3,1,3
52,0,Travel_Frequently,890.0,Research & Development,25,4,Medical,3,0,81,2,4,Manufacturing Director,4,Married,13826.0,19028.0,3,0,22,4,3,0,28,3,3,9,8,0,0
37,0,Travel_Rarely,342.0,Sales,16,4,Marketing,4,1,66,2,2,Sales Executive,3,Divorced,6334.0,24558.0,4,0,19,3,4,2,9,2,3,1,0,0,0
28,0,Travel_Rarely,1169.0,Human Resources,8,2,Medical,2,1,63,2,1,Human Resources,4,Divorced,4936.0,23965.0,1,0,13,3,4,1,6,5,3,5,1,0,4
24,0,Travel_Rarely,1230.0,Research & Development,1,2,Life Sciences,4,1,33,2,2,Manufacturing Director,4,Married,4775.0,19146.0,6,0,22,4,1,2,4,2,1,2,2,2,2
44,0,Travel_Rarely,986.0,Research & Development,8,4,Life Sciences,1,1,62,4,1,Laboratory Technician,4,Married,2818.0,5044.0,2,1,22,4,3,1,10,2,2,3,2,0,2
42,0,Travel_Frequently,1271.0,Research & Development,2,1,Medical,2,1,35,3,1,Research Scientist,4,Single,2515.0,9068.0,5,1,14,3,4,0,8,2,3,2,1,2,2
36,0,Travel_Rarely,1278.0,Human Resources,8,3,Life Sciences,1,1,77,2,1,Human Resources,1,Married,2342.0,8635.0,0,0,21,4,3,0,6,3,3,5,4,0,3
25,0,Travel_Rarely,165.35000000000002,Sales,3,1,Other,3,1,97,3,2,Sales Executive,1,Married,4194.0,14363.0,1,1,18,3,4,0,5,3,3,5,3,0,3
35,0,Travel_Rarely,607.0,Research & Development,9,3,Life Sciences,4,0,66,2,3,Manufacturing Director,3,Married,10685.0,23457.0,1,1,20,4,2,1,17,2,3,17,11,5,10
35,1,Travel_Frequently,165.35000000000002,Research & Development,25,4,Life Sciences,4,0,96,3,1,Research Scientist,2,Divorced,2097.9,16612.0,1,1,19,3,1,1,10,3,2,10,2,7,8
32,0,Non-Travel,300.0,Research & Development,1,3,Life Sciences,4,1,61,3,1,Laboratory Technician,4,Divorced,2314.0,9148.0,0,0,12,3,2,1,4,2,3,3,0,0,2
25,0,Travel_Rarely,583.0,Sales,4,1,Marketing,3,1,87,2,2,Sales Executive,1,Married,4256.0,18154.0,1,0,12,3,1,0,5,1,4,5,2,0,3
49,0,Travel_Rarely,1418.0,Research & Development,1,3,Technical Degree,3,0,36,3,1,Research Scientist,1,Married,3580.0,10554.0,2,0,16,3,2,1,7,2,3,4,2,0,2
24,0,Non-Travel,1269.0,Research & Development,4,1,Life Sciences,1,1,46,2,1,Laboratory Technician,4,Married,3162.0,10778.0,0,0,17,3,4,0,6,2,2,5,2,3,4
32,0,Travel_Frequently,379.0,Sales,5,2,Life Sciences,2,1,48,3,2,Sales Executive,2,Married,6524.0,8891.0,1,0,14,3,4,1,10,3,3,10,8,5,3
38,0,Travel_Rarely,395.0,Sales,9,3,Marketing,2,1,97,2,1,Sales Representative,2,Married,2899.0,12102.0,0,0,19,3,4,1,3,3,3,2,2,1,2
42,0,Travel_Rarely,1265.0,Research & Development,3,3,Life Sciences,3,0,95,4,2,Laboratory Technician,4,Married,5231.0,23726.0,2,1,13,3,2,1,17,1,2,5,3,1,3
31,0,Travel_Rarely,1222.0,Research & Development,11,4,Life Sciences,4,1,48,3,1,Research Scientist,4,Married,2356.0,14871.0,3,1,19,3,2,1,8,2,3,6,4,0,2
29,1,Travel_Rarely,341.0,Sales,1,3,Medical,2,0,48,2,1,Sales Representative,3,Divorced,2800.0,23522.0,6,1,19,3,3,3,5,3,3,3,2,0,2
53,0,Travel_Rarely,868.0,Sales,8,3,Marketing,1,1,73,3,4,Sales Executive,4,Married,11836.0,22789.0,5,0,14,3,3,1,28,3,3,2,0,2,2
35,0,Travel_Rarely,672.0,Research & Development,25,3,Technical Degree,4,1,78,2,3,Manufacturing Director,2,Married,10903.0,9129.0,3,0,16,3,1,0,16,2,3,13,10,4,8
37,0,Travel_Frequently,1231.0,Sales,21,2,Medical,3,0,54,3,1,Sales Representative,4,Married,2973.0,21222.0,5,0,15,3,2,1,10,3,3,5,4,0,0
53,0,Travel_Rarely,165.35000000000002,Research & Development,23,4,Life Sciences,4,0,72,3,4,Research Director,4,Single,14275.0,20206.0,6,0,18,3,3,0,28,1,3,12,9,3,8
43,0,Travel_Frequently,422.0,Research & Development,1,3,Life Sciences,4,0,33,3,2,Healthcare Representative,4,Married,5562.0,21782.0,4,0,13,3,2,1,12,2,2,5,2,2,2
47,0,Travel_Rarely,249.0,Sales,2,2,Marketing,3,0,35,3,2,Sales Executive,4,Married,4537.0,17783.0,0,1,22,4,1,1,8,2,3,7,6,7,7
37,0,Non-Travel,1252.0,Sales,19,2,Medical,1,1,33,3,3,Sales Executive,2,Single,7642.0,4814.0,1,1,13,3,4,0,10,2,3,10,0,0,9
50,0,Non-Travel,881.0,Research & Development,2,4,Life Sciences,1,1,97,3,4,Manager,1,Divorced,17821.349999999995,4544.0,1,0,11,3,4,1,28,3,3,20,6,9,7
39,0,Travel_Rarely,1383.0,Human Resources,2,3,Life Sciences,4,0,42,2,2,Human Resources,4,Married,5204.0,7790.0,8,0,11,3,3,2,13,2,3,5,4,0,4
33,0,Travel_Rarely,1075.0,Human Resources,3,2,Human Resources,4,1,57,3,1,Human Resources,2,Divorced,2277.0,22650.0,3,1,11,3,3,1,7,4,4,4,3,0,3
32,1,Travel_Rarely,374.0,Research & Development,25,4,Life Sciences,1,1,87,3,1,Laboratory Technician,4,Single,2795.0,18016.0,1,1,22,4,3,0,1,2,1,1,0,0,1
29,0,Travel_Rarely,1086.0,Research & Development,7,1,Medical,1,0,62,2,1,Laboratory Technician,4,Divorced,2532.0,6054.0,6,0,14,3,3,3,8,5,3,4,3,0,3
44,0,Travel_Rarely,661.0,Research & Development,9,2,Life Sciences,2,1,61,3,1,Research Scientist,1,Married,2559.0,7508.0,1,1,13,3,4,0,8,1,3,8,7,7,1
28,0,Travel_Rarely,821.0,Sales,5,4,Medical,1,1,97,3,2,Sales Executive,4,Single,4908.0,24252.0,1,0,14,3,2,0,4,3,3,4,2,0,2
54,1,Travel_Frequently,781.0,Research & Development,2,1,Life Sciences,4,1,57,2,1,Laboratory Technician,4,Divorced,2380.0,13384.0,8,1,14,3,4,1,3,3,2,1,0,0,0
43,0,Travel_Rarely,177.0,Research & Development,8,3,Life Sciences,1,0,55,3,2,Manufacturing Director,2,Divorced,4765.0,23814.0,4,0,21,4,3,1,4,2,4,1,0,0,0
24,1,Travel_Rarely,500.0,Sales,2,3,Medical,3,0,49,2,1,Sales Representative,3,Single,2097.9,22052.0,1,0,13,3,4,0,2,3,2,2,2,0,2
24,1,Travel_Rarely,1424.1,Research & Development,18,1,Other,4,0,65,3,1,Research Scientist,4,Single,2693.0,8870.0,1,0,19,3,1,0,1,3,2,1,0,0,0
36,0,Travel_Rarely,1424.1,Research & Development,14,1,Life Sciences,3,1,68,3,2,Healthcare Representative,4,Married,6586.0,4821.0,0,1,17,3,1,1,17,2,2,16,8,4,10
47,0,Travel_Rarely,1424.1,Sales,2,4,Life Sciences,4,0,65,2,1,Sales Representative,4,Single,3294.0,13137.0,1,1,18,3,1,0,3,3,2,3,2,1,2
24,1,Travel_Rarely,617.0,Research & Development,3,1,Life Sciences,2,0,34,3,2,Manufacturing Director,3,Married,4171.0,10022.0,0,1,19,3,1,1,4,3,4,3,2,0,2
41,1,Travel_Rarely,1085.0,Research & Development,2,4,Life Sciences,2,0,57,1,1,Laboratory Technician,4,Divorced,2778.0,17725.0,4,1,13,3,3,1,10,1,2,7,7,1,0
28,0,Travel_Rarely,995.0,Research & Development,9,3,Medical,3,0,77,3,1,Research Scientist,3,Divorced,2377.0,9834.0,5,0,18,3,2,1,6,2,3,2,2,2,2
39,1,Travel_Rarely,1122.0,Research & Development,6,3,Medical,4,1,70,3,1,Laboratory Technician,1,Married,2404.0,4303.0,7,1,21,4,4,0,8,2,1,2,2,2,2
27,0,Travel_Rarely,618.0,Research & Development,4,3,Life Sciences,2,0,76,3,1,Research Scientist,3,Single,2318.0,17808.0,1,0,19,3,3,0,1,2,3,1,1,0,0
34,0,Travel_Rarely,546.0,Research & Development,10,3,Life Sciences,2,1,83,3,1,Laboratory Technician,2,Divorced,2097.9,6896.0,1,0,14,3,2,2,1,3,3,1,0,1,0
42,0,Travel_Rarely,462.0,Sales,14,2,Medical,3,0,68,2,2,Sales Executive,3,Single,6244.0,7824.0,7,0,17,3,1,0,10,5,3,5,4,0,3
33,0,Travel_Rarely,1198.0,Research & Development,1,4,Other,3,1,97,2,1,Research Scientist,1,Single,2799.0,3384.55,3,1,11,3,2,0,6,1,3,3,2,0,2
54,0,Travel_Rarely,1272.0,Research & Development,5,3,Technical Degree,3,0,37,2,3,Healthcare Representative,2,Divorced,10552.0,9255.0,2,1,13,3,4,1,24,3,3,6,0,0,4
31,0,Travel_Rarely,165.35000000000002,Sales,7,4,Life Sciences,2,1,41,2,1,Sales Representative,3,Married,2329.0,11737.0,3,0,15,3,2,0,13,2,4,7,7,5,2
35,0,Travel_Rarely,1137.0,Research & Development,21,1,Life Sciences,4,0,51,3,2,Healthcare Representative,4,Married,4014.0,19170.0,1,1,22,4,4,1,10,2,1,10,6,0,7
49,0,Travel_Rarely,527.0,Research & Development,8,2,Other,1,0,51,3,3,Laboratory Technician,2,Married,7403.0,22477.0,4,0,11,3,3,1,28,3,2,20,9,1,7
